,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-04 19:00:00,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854,0.250202854
2015-01-04 20:00:00,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954,0.250090954
2015-01-04 21:00:00,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733,0.250037733
2015-01-04 22:00:00,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318,0.250034318
2015-01-04 23:00:00,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633,0.250093633
2015-01-05 00:00:00,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349,0.250019349
2015-01-05 01:00:00,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739,0.250011739
2015-01-05 02:00:00,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491,0.250025491
2015-01-05 03:00:00,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988,0.250019988
2015-01-05 04:00:00,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557,0.250070557
