,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-03-21 12:00:00,-293946,-14633,-621128,-104983,-340750,-82346,-6994,-303676,-251423,-73595,-110011,-395571,-92462,-345902,-23601,-242496,-40524,-130267,-285132,-105732
2015-03-21 13:00:00,-253919,-12640,-536549,-90687,-294350,-71133,-6042,-262325,-217187,-63574,-95031,-341706,-79871,-298800,-20387,-209475,-35006,-112528,-246306,-91334
2015-03-21 14:00:00,-270162,-13449,-570871,-96488,-313179,-75683,-6428,-279105,-231080,-67640,-101110,-363564,-84980,-317914,-21691,-222875,-37245,-119727,-262062,-97177
2015-03-21 15:00:00,-260782,-12982,-551051,-93138,-302305,-73055,-6205,-269415,-223057,-65292,-97600,-350941,-82030,-306876,-20938,-215137,-35952,-115570,-252963,-93803
2015-03-21 16:00:00,-247688,-12330,-523381,-88461,-287126,-69387,-5893,-255887,-211857,-62014,-92699,-333320,-77911,-291467,-19887,-204334,-34147,-109767,-240261,-89093
2015-03-21 17:00:00,-274600,-13670,-580247,-98073,-318322,-76926,-6534,-283689,-234875,-68751,-102771,-369535,-86376,-323136,-22047,-226536,-37857,-121693,-266366,-98773
2015-03-21 18:00:00,-273072,-13594,-577019,-97527,-316551,-76498,-6497,-282111,-233568,-68369,-102199,-367479,-85895,-321338,-21925,-225275,-37646,-121016,-264884,-98223
2015-03-21 19:00:00,-226020,-11251,-477595,-80723,-262008,-63317,-5378,-233502,-193323,-56589,-84590,-304161,-71095,-265970,-18147,-186459,-31159,-100164,-219243,-81299
2015-03-21 20:00:00,-165218,-8225,-349118,-59008,-191525,-46284,-3931,-170687,-141317,-41366,-61834,-222339,-51970,-194421,-13265,-136300,-22777,-73219,-160264,-59429
2015-03-21 21:00:00,-164507,-8189,-347613,-58753,-190700,-46085,-3914,-169952,-140709,-41187,-61568,-221381,-51746,-193584,-13208,-135713,-22679,-72904,-159574,-59173
2015-03-21 22:00:00,-194920,-9703,-411878,-69615,-225956,-54605,-4638,-201372,-166722,-48802,-72950,-262308,-61312,-229372,-15650,-160802,-26872,-86382,-189075,-70112
2015-03-21 23:00:00,-27455,-1367,-58015,-9806,-31827,-7691,-653,-28364,-23484,-6874,-10275,-36947,-8636,-32308,-2204,-22650,-3785,-12167,-26632,-9876
2015-03-22 00:00:00,-32593,-1622,-68871,-11641,-37783,-9131,-776,-33672,-27878,-8160,-12198,-43861,-10252,-38354,-2617,-26888,-4493,-14444,-31616,-11724
2015-03-22 01:00:00,-39334,-1958,-83115,-14048,-45596,-11019,-936,-40636,-33643,-9848,-14721,-52932,-12372,-46286,-3158,-32449,-5423,-17431,-38154,-14148
2015-03-22 02:00:00,-29324,-1460,-61964,-10473,-33993,-8215,-698,-30295,-25082,-7342,-10975,-39462,-9224,-34508,-2354,-24192,-4043,-12996,-28445,-10548
2015-03-22 03:00:00,-26937,-1341,-56919,-9620,-31225,-7546,-641,-27828,-23040,-6744,-10081,-36249,-8473,-31698,-2163,-22222,-3713,-11937,-26129,-9689
2015-03-22 04:00:00,-70603,-3515,-149189,-25216,-81845,-19779,-1680,-72940,-60390,-17677,-26424,-95013,-22208,-83083,-5669,-58245,-9733,-31289,-68486,-25396
2015-03-22 05:00:00,-151452,-7539,-320028,-54091,-175567,-42428,-3604,-156465,-129542,-37919,-56682,-203813,-47640,-178221,-12160,-124943,-20879,-67118,-146911,-54477
2015-03-22 06:00:00,-239730,-11934,-506566,-85619,-277901,-67158,-5704,-247666,-205050,-60021,-89721,-322611,-75408,-282103,-19248,-197770,-33050,-106240,-232542,-86230
2015-03-22 07:00:00,-319006,-15880,-674081,-113933,-369799,-89366,-7590,-329566,-272858,-79869,-119390,-429294,-100344,-375391,-25613,-263169,-43979,-141372,-309440,-114746
2015-03-22 08:00:00,-320052,-15932,-676292,-114306,-371013,-89659,-7615,-330647,-273753,-80131,-119782,-430703,-100673,-376623,-25697,-264033,-44123,-141836,-310456,-115122
2015-03-22 09:00:00,-326637,-16260,-690206,-116658,-378646,-91504,-7772,-337449,-279385,-81780,-122246,-439564,-102745,-384371,-26225,-269465,-45031,-144754,-316843,-117491
2015-03-22 10:00:00,-274374,-13658,-579771,-97992,-318061,-76863,-6528,-283457,-234682,-68695,-102686,-369232,-86305,-322871,-22029,-226350,-37826,-121593,-266147,-98692
2015-03-22 11:00:00,-243896,-12141,-515368,-87107,-282730,-68325,-5803,-251969,-208613,-61064,-91280,-328217,-76718,-287005,-19582,-201206,-33624,-108086,-236583,-87729
2015-03-22 12:00:00,-244887,-12191,-517463,-87461,-283879,-68602,-5827,-252994,-209461,-61312,-91651,-329551,-77030,-288172,-19662,-202024,-33760,-108526,-237544,-88085
2015-03-22 13:00:00,-246559,-12274,-520996,-88058,-285817,-69071,-5867,-254721,-210891,-61731,-92277,-331801,-77556,-290139,-19796,-203403,-33991,-109267,-239166,-88687
2015-03-22 14:00:00,-265985,-13241,-562045,-94996,-308337,-74513,-6329,-274790,-227507,-66595,-99547,-357943,-83666,-312999,-21356,-219429,-36669,-117875,-258010,-95674
2015-03-22 15:00:00,-333639,-16609,-705001,-119159,-386762,-93465,-7939,-344683,-285374,-83533,-124867,-448986,-104947,-392610,-26788,-275241,-45996,-147857,-323635,-120009
2015-03-22 16:00:00,-407440,-20282,-860948,-145517,-472314,-114140,-9695,-420927,-348499,-102011,-152487,-548302,-128161,-479456,-32713,-336125,-56170,-180563,-395223,-146555
2015-03-22 17:00:00,-467624,-23278,-988121,-167011,-542081,-131000,-11127,-483103,-399976,-117079,-175012,-629293,-147092,-550278,-37545,-385775,-64467,-207235,-453602,-168203
2015-03-22 18:00:00,-480216,-23905,-1014728,-171509,-556678,-134527,-11426,-496112,-410746,-120231,-179724,-646238,-151053,-565095,-38556,-396162,-66203,-212815,-465816,-172732
2015-03-22 19:00:00,-469155,-23355,-991356,-167558,-543856,-131428,-11163,-484685,-401286,-117462,-175584,-631353,-147574,-552079,-37668,-387037,-64678,-207913,-455087,-168754
2015-03-22 20:00:00,-300814,-14975,-635641,-107436,-348711,-84270,-7158,-310772,-257298,-75315,-112582,-404813,-94622,-353984,-24152,-248162,-41471,-133311,-291794,-108202
2015-03-22 21:00:00,-136010,-6771,-287398,-48576,-157666,-38102,-3236,-140512,-116334,-34053,-50903,-183032,-42782,-160050,-10920,-112204,-18750,-60275,-131932,-48922
2015-03-22 22:00:00,-107413,-5347,-226970,-38362,-124515,-30090,-2556,-110968,-91874,-26893,-40200,-144548,-33787,-126398,-8624,-88612,-14808,-47602,-104192,-38636
2015-03-22 23:00:00,-29685,-1478,-62727,-10602,-34412,-8316,-706,-30668,-25391,-7432,-11110,-39948,-9338,-34932,-2383,-24489,-4092,-13156,-28795,-10678
2015-03-23 00:00:00,-48983,-2438,-103505,-17494,-56783,-13722,-1166,-50605,-41897,-12264,-18332,-65918,-15408,-57641,-3933,-40410,-6753,-21708,-47515,-17619
2015-03-23 01:00:00,-35038,-1744,-74037,-12514,-40617,-9815,-834,-36197,-29969,-8772,-13113,-47151,-11021,-41231,-2813,-28905,-4830,-15527,-33987,-12603
2015-03-23 02:00:00,-43810,-2181,-92573,-15647,-50785,-12273,-1042,-45260,-37472,-10969,-16396,-58956,-13781,-51553,-3517,-36142,-6040,-19415,-42496,-15758
2015-03-23 03:00:00,-38702,-1927,-81780,-13822,-44865,-10842,-921,-39983,-33103,-9690,-14485,-52082,-12174,-45543,-3107,-31928,-5336,-17151,-37542,-13921
2015-03-23 04:00:00,-58877,-2931,-124412,-21028,-68252,-16494,-1401,-60826,-50360,-14741,-22035,-79233,-18520,-69284,-4727,-48572,-8117,-26092,-57112,-21178
2015-03-23 05:00:00,-154209,-7677,-325855,-55076,-178763,-43200,-3669,-159314,-131901,-38609,-57714,-207524,-48507,-181466,-12381,-127218,-21259,-68340,-149585,-55469
2015-03-23 06:00:00,-251339,-12512,-531096,-89765,-291358,-70410,-5980,-259659,-214980,-62928,-94065,-338233,-79059,-295764,-20180,-207346,-34650,-111385,-243803,-90406
2015-03-23 07:00:00,-327684,-16312,-692419,-117032,-379859,-91797,-7797,-338531,-280280,-82042,-122638,-440973,-103074,-385603,-26310,-270329,-45175,-145218,-317859,-117867
2015-03-23 08:00:00,-321991,-16029,-680389,-114999,-373260,-90202,-7661,-332650,-275411,-80617,-120507,-433312,-101283,-378904,-25852,-265632,-44390,-142695,-312336,-115819
2015-03-23 09:00:00,-318376,-15849,-672749,-113708,-369069,-89189,-7575,-328915,-272319,-79712,-119154,-428446,-100146,-374650,-25562,-262650,-43892,-141093,-308829,-114519
2015-03-23 10:00:00,-269516,-13417,-569505,-96257,-312429,-75502,-6413,-278437,-230527,-67479,-100868,-362694,-84777,-317153,-21639,-222342,-37156,-119440,-261434,-96944
2015-03-23 11:00:00,-223408,-11121,-472075,-79790,-258979,-62585,-5316,-230803,-191089,-55934,-83612,-300645,-70273,-262895,-17937,-184304,-30799,-99007,-216709,-80359
2015-03-23 12:00:00,-238147,-11855,-503221,-85054,-276066,-66714,-5666,-246030,-203696,-59625,-89128,-320480,-74910,-280240,-19121,-196464,-32831,-105539,-231006,-85661
2015-03-23 13:00:00,-248407,-12366,-524901,-88718,-287960,-69588,-5911,-256630,-212472,-62194,-92968,-334288,-78137,-292314,-19944,-204928,-34246,-110086,-240959,-89352
2015-03-23 14:00:00,-262812,-13083,-555340,-93863,-304658,-73624,-6253,-271512,-224793,-65800,-98359,-353673,-82668,-309265,-21101,-216811,-36232,-116469,-254932,-94533
2015-03-23 15:00:00,-315886,-15725,-667487,-112818,-366182,-88492,-7516,-326342,-270189,-79088,-118222,-425095,-99363,-371719,-25362,-260595,-43548,-139990,-306414,-113623
2015-03-23 16:00:00,-454285,-22614,-959935,-162248,-526618,-127263,-10809,-469323,-388567,-113739,-170019,-611343,-142897,-534581,-36474,-374770,-62628,-201324,-440663,-163405
2015-03-23 17:00:00,-444388,-22122,-939021,-158713,-515145,-124490,-10574,-459098,-380101,-111261,-166315,-598023,-139783,-522934,-35680,-366605,-61264,-196937,-431063,-159845
2015-03-23 18:00:00,-468496,-23322,-989963,-167323,-543092,-131244,-11147,-484004,-400722,-117297,-175338,-630466,-147367,-551304,-37615,-386494,-64587,-207621,-454448,-168517
2015-03-23 19:00:00,-426635,-21238,-901509,-152372,-494566,-119517,-10151,-440758,-364917,-106817,-159671,-574134,-134199,-502044,-34254,-351960,-58816,-189070,-413842,-153460
2015-03-23 20:00:00,-256386,-12763,-541761,-91568,-297209,-71824,-6100,-264873,-219297,-64191,-95954,-345025,-80647,-301703,-20585,-211510,-35346,-113622,-248698,-92222
2015-03-23 21:00:00,-122054,-6076,-257909,-43592,-141488,-34192,-2904,-126094,-104398,-30559,-45680,-164251,-38392,-143628,-9800,-100691,-16827,-54090,-118394,-43903
2015-03-23 22:00:00,-105421,-5248,-222761,-37651,-122206,-29532,-2508,-108910,-90170,-26394,-39454,-141867,-33160,-124054,-8464,-86969,-14533,-46719,-102260,-37920
2015-03-23 23:00:00,-34897,-1737,-73739,-12463,-40453,-9776,-830,-36052,-29848,-8737,-13060,-46961,-10977,-41065,-2802,-28789,-4811,-15465,-33850,-12552
2015-03-24 00:00:00,-40576,-2020,-85740,-14492,-47037,-11367,-965,-41919,-34706,-10159,-15186,-54604,-12763,-47748,-3258,-33474,-5594,-17982,-39359,-14595
2015-03-24 01:00:00,-25446,-1267,-53770,-9088,-29498,-7129,-605,-26289,-21765,-6371,-9523,-34244,-8004,-29944,-2043,-20992,-3508,-11277,-24683,-9153
2015-03-24 02:00:00,-34843,-1734,-73625,-12444,-40391,-9761,-829,-35996,-29802,-8724,-13040,-46889,-10960,-41001,-2798,-28744,-4803,-15441,-33798,-12533
2015-03-24 03:00:00,-34614,-1723,-73141,-12362,-40125,-9697,-824,-35760,-29606,-8666,-12954,-46581,-10888,-40732,-2779,-28555,-4772,-15340,-33576,-12451
2015-03-24 04:00:00,-61233,-3048,-129389,-21869,-70983,-17154,-1457,-63260,-52375,-15331,-22917,-82403,-19261,-72056,-4916,-50515,-8442,-27136,-59397,-22025
2015-03-24 05:00:00,-149624,-7448,-316166,-53438,-173448,-41916,-3560,-154577,-127979,-37461,-55998,-201353,-47065,-176071,-12013,-123435,-20627,-66308,-145138,-53819
2015-03-24 06:00:00,-249214,-12406,-526605,-89006,-288895,-69814,-5930,-257463,-213162,-62396,-93270,-335373,-78391,-293263,-20009,-205593,-34357,-110443,-241741,-89642
2015-03-24 07:00:00,-323914,-16124,-684451,-115685,-375489,-90741,-7707,-334636,-277055,-81098,-121227,-435899,-101888,-381166,-26007,-267218,-44655,-143547,-314201,-116511
2015-03-24 08:00:00,-303256,-15096,-640799,-108307,-351541,-84954,-7216,-313294,-259386,-75926,-113495,-408098,-95390,-356857,-24348,-250176,-41807,-134392,-294162,-109080
2015-03-24 09:00:00,-291954,-14533,-616918,-104271,-338440,-81788,-6947,-301618,-249719,-73096,-109266,-392889,-91835,-343557,-23441,-240852,-40249,-129384,-283200,-105015
2015-03-24 10:00:00,-294507,-14661,-622313,-105183,-341400,-82503,-7007,-304256,-251903,-73736,-110221,-396326,-92638,-346562,-23646,-242959,-40601,-130515,-285676,-105934
2015-03-24 11:00:00,-247423,-12317,-522822,-88367,-286819,-69313,-5887,-255613,-211630,-61947,-92600,-332964,-77828,-291156,-19865,-204116,-34110,-109649,-240004,-88998
2015-03-24 12:00:00,-212220,-10564,-448435,-75794,-246011,-59451,-5050,-219245,-181520,-53133,-79425,-285590,-66754,-249731,-17039,-175075,-29257,-94049,-205857,-76335
2015-03-24 13:00:00,-213763,-10641,-451695,-76345,-247799,-59883,-5086,-220839,-182839,-53520,-80002,-287666,-67240,-251546,-17163,-176347,-29470,-94732,-207353,-76890
2015-03-24 14:00:00,-234195,-11658,-494869,-83642,-271484,-65607,-5572,-241947,-200315,-58635,-87649,-315162,-73667,-275589,-18803,-193203,-32286,-103787,-227172,-84239
2015-03-24 15:00:00,-299904,-14929,-633718,-107111,-347656,-84015,-7136,-309832,-256519,-75087,-112241,-403589,-94336,-352913,-24079,-247411,-41345,-132907,-290912,-107875
2015-03-24 16:00:00,-435019,-21655,-919225,-155367,-504285,-121866,-10351,-449419,-372088,-108916,-162809,-585416,-136836,-511910,-34927,-358877,-59972,-192785,-421975,-156475
2015-03-24 17:00:00,-490846,-24434,-1037190,-175305,-569001,-137505,-11679,-507094,-419839,-122893,-183703,-660544,-154397,-577605,-39410,-404932,-67669,-217526,-476128,-176556
2015-03-24 18:00:00,-482816,-24035,-1020223,-172437,-559692,-135255,-11488,-498798,-412971,-120883,-180697,-649738,-151871,-568156,-38765,-398308,-66562,-213968,-468339,-173668
2015-03-24 19:00:00,-408542,-20337,-863277,-145910,-473592,-114448,-9721,-422066,-349441,-102287,-152900,-549786,-128508,-480753,-32802,-337034,-56322,-181052,-396292,-146952
2015-03-24 20:00:00,-275797,-13729,-582777,-98501,-319711,-77261,-6562,-284926,-235899,-69051,-103219,-371147,-86753,-324545,-22144,-227523,-38022,-122224,-267527,-99204
2015-03-24 21:00:00,-105557,-5255,-223048,-37699,-122364,-29570,-2512,-109051,-90286,-26428,-39505,-142050,-33203,-124214,-8475,-87081,-14552,-46779,-102391,-37968
2015-03-24 22:00:00,-104802,-5217,-221454,-37430,-121489,-29359,-2494,-108271,-89641,-26239,-39223,-141035,-32966,-123326,-8415,-86458,-14448,-46445,-101660,-37697
2015-03-24 23:00:00,-19978,-995,-42215,-7135,-23159,-5597,-475,-20639,-17088,-5002,-7477,-26885,-6284,-23509,-1604,-16481,-2754,-8854,-19379,-7186
2015-03-25 00:00:00,-33979,-1691,-71801,-12136,-39390,-9519,-809,-35104,-29064,-8507,-12717,-45727,-10688,-39985,-2728,-28032,-4684,-15058,-32961,-12222
2015-03-25 01:00:00,-41193,-2051,-87043,-14712,-47752,-11540,-980,-42556,-35234,-10313,-15417,-55434,-12957,-48474,-3307,-33983,-5679,-18255,-39957,-14817
2015-03-25 02:00:00,-33468,-1666,-70720,-11953,-38797,-9376,-796,-34576,-28626,-8379,-12526,-45038,-10527,-39383,-2687,-27610,-4614,-14832,-32464,-12038
2015-03-25 03:00:00,-36134,-1799,-76354,-12905,-41888,-10123,-860,-37330,-30907,-9047,-13523,-48627,-11366,-42521,-2901,-29809,-4981,-16013,-35051,-12997
2015-03-25 04:00:00,-67440,-3357,-142505,-24086,-78178,-18893,-1605,-69672,-57684,-16885,-25240,-90756,-21213,-79360,-5415,-55636,-9297,-29887,-65418,-24258
2015-03-25 05:00:00,-135559,-6748,-286445,-48415,-157143,-37975,-3225,-140046,-115949,-33940,-50734,-182425,-42640,-159519,-10884,-111832,-18688,-60075,-131494,-48760
2015-03-25 06:00:00,-200688,-9990,-424068,-71676,-232643,-56221,-4775,-207332,-171656,-50246,-75109,-270071,-63127,-236161,-16113,-165561,-27667,-88938,-194671,-72187
2015-03-25 07:00:00,-263964,-13140,-557773,-94274,-305993,-73946,-6281,-272701,-225778,-66089,-98790,-355223,-83030,-310620,-21193,-217761,-36390,-116980,-256049,-94947
2015-03-25 08:00:00,-305875,-15226,-646334,-109243,-354577,-85687,-7278,-316000,-261626,-76582,-114476,-411623,-96214,-359939,-24558,-252337,-42168,-135553,-296703,-110022
2015-03-25 09:00:00,-326614,-16259,-690158,-116650,-378619,-91497,-7771,-337426,-279365,-81774,-122238,-439533,-102737,-384344,-26224,-269446,-45027,-144744,-316821,-117482
2015-03-25 10:00:00,-266245,-13254,-562594,-95089,-308638,-74586,-6335,-275058,-227729,-66660,-99644,-358293,-83748,-313305,-21377,-219644,-36705,-117991,-258262,-95768
2015-03-25 11:00:00,-267733,-13328,-565739,-95621,-310363,-75002,-6370,-276596,-229002,-67032,-100201,-360296,-84216,-315056,-21496,-220871,-36910,-118650,-259705,-96303
2015-03-25 12:00:00,-249142,-12402,-526454,-88981,-288812,-69794,-5928,-257389,-213101,-62378,-93243,-335277,-78368,-293179,-20003,-205534,-34347,-110411,-241672,-89616
2015-03-25 13:00:00,-229365,-11418,-484664,-81918,-265886,-64254,-5458,-236958,-196185,-57426,-85842,-308663,-72147,-269906,-18416,-189219,-31621,-101647,-222488,-82502
2015-03-25 14:00:00,-245126,-12202,-517967,-87546,-284156,-68669,-5833,-253240,-209665,-61372,-91740,-329872,-77105,-288452,-19681,-202221,-33793,-108631,-237776,-88171
2015-03-25 15:00:00,-308861,-15375,-652645,-110310,-358040,-86524,-7349,-319085,-264181,-77330,-115594,-415642,-97153,-363454,-24798,-254801,-42580,-136877,-299600,-111097
2015-03-25 16:00:00,-405990,-20210,-857884,-144999,-470633,-113733,-9660,-419429,-347258,-101648,-151945,-546351,-127705,-477750,-32597,-334928,-55970,-179921,-393816,-146034
2015-03-25 17:00:00,-470102,-23402,-993356,-167896,-544953,-131694,-11186,-485663,-402095,-117699,-175939,-632628,-147872,-553194,-37744,-387818,-64809,-208333,-456006,-169094
2015-03-25 18:00:00,-442750,-22040,-935560,-158128,-513247,-124031,-10535,-457406,-378701,-110851,-165702,-595820,-139268,-521007,-35548,-365254,-61038,-196212,-429474,-159256
2015-03-25 19:00:00,-398069,-19816,-841147,-142170,-461452,-111515,-9472,-411246,-340483,-99664,-148980,-535692,-125214,-468429,-31961,-328394,-54878,-176411,-386133,-143185
2015-03-25 20:00:00,-273314,-13606,-577532,-97614,-316833,-76566,-6503,-282362,-233776,-68430,-102290,-367806,-85972,-321624,-21944,-225475,-37679,-121124,-265119,-98311
2015-03-25 21:00:00,-108851,-5419,-230009,-38876,-126182,-30493,-2590,-112454,-93104,-27253,-40738,-146483,-34239,-128090,-8740,-89798,-15006,-48239,-105587,-39153
2015-03-25 22:00:00,-104860,-5220,-221576,-37451,-121556,-29375,-2495,-108331,-89691,-26254,-39245,-141113,-32984,-123394,-8419,-86506,-14456,-46470,-101716,-37718
2015-03-25 23:00:00,-24208,-1205,-51152,-8646,-28062,-6781,-576,-25009,-20706,-6061,-9060,-32577,-7615,-28486,-1944,-19970,-3337,-10728,-23482,-8707
2015-03-26 00:00:00,-26004,-1294,-54949,-9287,-30145,-7285,-619,-26865,-22242,-6511,-9732,-34994,-8180,-30601,-2088,-21453,-3585,-11524,-25224,-9354
2015-03-26 01:00:00,-38877,-1935,-82150,-13885,-45067,-10891,-925,-40164,-33253,-9734,-14550,-52318,-12229,-45749,-3121,-32072,-5360,-17229,-37711,-13984
2015-03-26 02:00:00,-28293,-1408,-59784,-10105,-32797,-7926,-673,-29229,-24200,-7084,-10589,-38074,-8900,-33293,-2272,-23340,-3900,-12538,-27444,-10177
2015-03-26 03:00:00,-29446,-1466,-62220,-10516,-34134,-8249,-701,-30420,-25186,-7372,-11020,-39626,-9262,-34650,-2364,-24292,-4059,-13049,-28563,-10592
2015-03-26 04:00:00,-60013,-2987,-126812,-21434,-69569,-16812,-1428,-62000,-51331,-15025,-22460,-80761,-18877,-70621,-4818,-49509,-8273,-26596,-58214,-21587
2015-03-26 05:00:00,-153252,-7629,-323832,-54734,-177654,-42932,-3646,-158325,-131082,-38370,-57356,-206235,-48206,-180340,-12305,-126428,-21128,-67916,-148657,-55124
2015-03-26 06:00:00,-255901,-12739,-540737,-91395,-296647,-71688,-6089,-264372,-218882,-64070,-95773,-344373,-80494,-301133,-20546,-211110,-35279,-113407,-248228,-92047
2015-03-26 07:00:00,-303078,-15087,-640424,-108244,-351335,-84904,-7211,-313110,-259234,-75882,-113429,-407859,-95334,-356648,-24334,-250029,-41783,-134314,-293990,-109016
2015-03-26 08:00:00,-296519,-14761,-626564,-105901,-343732,-83066,-7055,-306334,-253624,-74239,-110974,-399033,-93271,-348929,-23807,-244618,-40878,-131407,-287628,-106657
2015-03-26 09:00:00,-294733,-14672,-622791,-105264,-341662,-82566,-7013,-304489,-252096,-73792,-110306,-396630,-92709,-346828,-23664,-243145,-40632,-130616,-285895,-106015
2015-03-26 10:00:00,-263443,-13114,-556673,-94088,-305390,-73801,-6268,-272164,-225333,-65958,-98595,-354522,-82867,-310008,-21152,-217332,-36319,-116749,-255544,-94760
2015-03-26 11:00:00,-212434,-10575,-448887,-75870,-246258,-59511,-5055,-219466,-181702,-53187,-79505,-285877,-66822,-249982,-17056,-175251,-29286,-94143,-206064,-76412
